distance_km,weight_tons,carrier_name_DB Schenker,carrier_name_DHL,carrier_name_DPD,carrier_name_Kuehne+Nagel,carrier_name_Maersk,truck_type_Box,truck_type_Fridge,truck_type_Tautliner,priority_level_Express,priority_level_Standard
0.18891712673766775,0.5058379275068927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.29033165415140916,0.3024772375964445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0092048254850245,1.2902291600186226,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4747341707618763,-0.4092851770901251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.210929587187868,0.3605802918565727,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3758590132736557,-0.29307906856986876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2282518322802443,-0.9467384289963101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.1228832849251052,0.898033543762758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5977930609176048,-0.002563797269228113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8933550938276362,0.7673016716774694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3549219755396071,-0.5690685763054774,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9341417634180608,1.6243217220143595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3870475225838434,1.159497287933334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3278631851848911,-0.38023364996006087,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5743370800430398,1.522641377059135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.806743868365755,1.0287654158480461,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6472408530542173,0.2588999469013483,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7158020816307794,0.6365697995921813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6497682398182169,1.4500125592339748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.1853143172575167,-0.39475941352509314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5570148349506636,0.6510955631572131,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.5169559171531821,1.464538322799007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.15175369341239897,-1.3825113359472712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9009407936576729,-0.5400170491754134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2921348286605037,0.6220440360271491,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.5487133664892054,0.6075182724621173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.34337381214468954,0.7673016716774694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.23222273946860844,-1.1210475917766947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6638353463536506,0.27342571046638053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3116163628086664,1.3919095049738468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5743370800430398,0.491312163941861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2455740773726205,-0.4092851770901251,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1477827862240348,-1.1065218282116627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5097383150313588,-0.6271716305656055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.997288564381894,-1.3534598088172072,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6959608933978869,0.17174536551115616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.382708517687266,0.8835077801977258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5714500391943105,1.1885488150633987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.013175732673388783,0.4332091096817328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.32605156705231325,-0.39475941352509314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.42854151718220623,-1.2082021731668868,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8197355521850371,-1.338934045252175,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.11422216237891705,-0.19139872361464463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2643398428893615,-0.2640275414398048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1127701983310692,1.4209610321039108,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.12684574848998612,1.2030745786284303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3798214768385366,1.6678990127094553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2960972922253846,0.1281680748160602,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8966102323845788,0.4477348732467648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7056974386602266,-0.29307906856986876,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9352171861342122,0.6801470902872775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1715948816452915,0.7091986174173415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0871549284007178,1.4790640863640392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.11133512153018768,-0.3076048321349007,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.32208910348743236,-0.7724292662159259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7403419288449792,1.4500125592339748,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5155123967288175,0.7673016716774694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9326982429936961,0.7527759081124377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.840312935834356,-0.6852746848257337,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6165672700578291,0.011961966295803867,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.37405583876456117,1.6097959584493273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7995262662439314,-0.43833670422018906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.3148630577421256,-0.9322126654312782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3202774853548545,0.08459078412096402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7071409590845913,0.11364231125102799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.2513481590700792,1.5807444313192633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3856040021594787,0.7818274352425016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.118544280028528,-1.3825113359472712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5126337995035714,-1.6003977894227517,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6021320658141821,0.026487729860835845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.7652498737673921,-1.1500991189067586,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4602989665182294,1.0578169429781101,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9832214578464602,-1.6003977894227517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.00847707369208156,-0.13329566935451645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.016062773522118164,1.5081156134941032,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9399158451155195,-0.7288519755208297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.1632934131838333,-0.38023364996006087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2037119850660445,0.4767864003768288,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.2560468180513866,-1.4551401537724313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9760038557246368,-1.0338930103865025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.10519294212451577,1.0287654158480461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0550293813564815,-1.295356754557079,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0048742642119306,0.5929925088970851,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.784015639284133,-0.2495017778747728,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3080135533285153,1.3338064507137188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.4090599830340436,1.2321261057584942,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4462318599827957,-1.1646248824717906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.047811779234658,-0.5545428127404454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.06044380896921039,-0.8595838476061181,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5974334068328749,0.8108789623725656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0553974790646947,-1.4406143902073993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.049623397367236,-0.7724292662159259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.11529758509506859,1.1159199972382385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.12577032577383457,-0.830532320476054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.564232437072487,0.22984841977128434,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.72807799681864,-0.5981201034355413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6728561229845686,-0.7288519755208297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7735428986053671,1.2611776328885589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.6930654089256743,-0.3657078863950289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6811575914460269,0.8254047259375978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.0481798769428712,0.5639409817670211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4631860073669588,-1.0338930103865025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.42024849234423123,-1.0774703010815985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4419012987097016,0.1281680748160602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.5707342705628888,-1.5858720258577197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.5198429580019115,-0.33665635926496496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8053003479413902,-0.5981201034355413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6147556519252512,-0.19139872361464463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0943725305225414,-0.27855330500483677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.05070726370687071,0.6656213267222453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.796639225395202,-1.0338930103865025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03157340048191659,0.4767864003768288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3682817570671024,-0.5835943398705093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.4884536063741016,0.011961966295803867,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.629918607961841,-0.002563797269228113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.6180023468587104,-1.0193672468214703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.5025291565330186,-1.7166038979430078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.17340649977786932,0.7237243809823732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.23077921904424376,-1.1355733553417267,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.1586031978260093,-1.3970370995123034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11529758509506859,0.2588999469013483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.1531887702132804,0.4041575825516686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5627889166481224,-1.6149235529877835,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8197355521850371,0.9416108344578537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.886505589414026,1.2466518693235265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.41121927208982995,-0.48191399491528525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5295879468877345,-0.46738823135025326,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8154049909119431,0.3460545282915407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.5548555458948772,-0.9176869018662462,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.476537345270971,-1.6730266072479116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.5086628923152072,1.014239652283014,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.439373911945702,-0.3076048321349007,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6512033166190982,1.6678990127094553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.03194149819012975,-1.1210475917766947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.09978695813527017,-1.5568204987276555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.601763968105969,0.5203636910719249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.36647013893452457,-0.35118212282999695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5902158047110515,1.159497287933334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9716732944515427,-1.5277689715975915,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.2051555054904093,1.1159199972382385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4213239150603828,-0.5690685763054774,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.01280763496517563,0.6220440360271491,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.07813415176979982,0.22984841977128434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6118686110765218,-1.3970370995123034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7912332414059565,-0.14782143291954844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.3985872423552776,1.086868470108174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3105409400925148,1.7405278305346155,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5627889166481224,-0.29307906856986876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6811575914460269,-0.8595838476061181,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3361562100228661,0.6075182724621173,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5645920911572169,0.041013493425867825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2037204286895278,-1.6875523708129436,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.2903232105279259,-0.43833670422018906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.062246983478305,0.2588999469013483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1845865654645737,-1.6439750801178479,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5115499331639366,-0.6998004483907657,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7407100265531923,-1.280830990992047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.4855665655253723,1.5662186677542311,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9861084986951896,-0.5981201034355413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.072719724157071,-1.4696659173374635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8933550938276362,-1.2227279367319188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5718096932790404,1.0723427065431423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.31487150136560893,-0.10424414222445248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2387245729590102,-0.8014807933459899,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9308866248611182,0.5784667453320529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7259067246013323,-1.702078134377976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.41736145149550186,-1.3534598088172072,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.007401650975930024,-0.2059244871796766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.1910883989549754,-0.6852746848257337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7995262662439314,0.8835077801977258,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2917751745757739,0.7091986174173415,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8431999766830853,-0.29307906856986876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.7118311744424153,-0.27855330500483677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4198803946360181,0.041013493425867825,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.08390823346725858,-0.42381094065515706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.25280012311792727,1.3773837414088146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.825877731590709,0.9125593073277897,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.43575911930402966,-0.3657078863950289,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.434315598879665,-0.38023364996006087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.382708517687266,0.27342571046638053,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.40870032894931374,0.9997138887179821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.2286199299884575,-0.29307906856986876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.018949814370847542,0.22984841977128434,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6277473357445333,1.014239652283014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.28274595432137256,1.2176003421934627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.2932186950001386,-1.1065218282116627,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6804418228146052,-0.27855330500483677,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.4880855086658884,0.6075182724621173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9586816106322604,-1.1065218282116627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.3769344359898072,-0.5400170491754134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6421825399881803,1.3919095049738468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9207819818905654,-1.5132432080325595,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.4187965282963833,0.8399304895026296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23366625989297313,-1.702078134377976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.15319721383676368,-1.4987174444675275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.10267399898399954,0.9416108344578537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.8994972732333082,1.13044576080327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.0265270705774008,-0.1623471964845804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.48483881373242915,-0.9757899561263742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7951957049708374,0.011961966295803867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.1517452497889158,0.6510955631572131,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.588056515655265,-0.39475941352509314,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7233877814608161,0.041013493425867825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.495671208495925,1.6097959584493273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.09112583558908202,0.3460545282915407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2271764095640927,1.3773837414088146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.6284750875374765,1.086868470108174,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.4437044732187962,0.9706623615879182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.09256935601344671,-1.5422947351626237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.20083338784079843,0.5203636910719249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7046220159440751,-1.6585008436828796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2834737061143155,1.4500125592339748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5516004073379348,1.3047549235836544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1102512551905528,1.13044576080327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.6992075883313462,-0.49643975848031724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.4519974980567711,1.5952701948842951,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8071119660739681,-1.4987174444675275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5772241208917692,1.3628579778437828,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5703661728546756,1.1885488150633987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.5837259543821711,0.7237243809823732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5905839024192646,-0.7433777390858618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.7161617357155095,-1.5132432080325595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1824272764087873,-1.3970370995123034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5819227798730765,0.6075182724621173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.9225936000231433,-1.338934045252175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9438783086804005,-1.338934045252175,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7825721188597683,0.4332091096817328,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4400896805771238,-0.9176869018662462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.6988479342466163,-0.11876990578948447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4707632635735122,-0.8886353747361821,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8994972732333082,0.8108789623725656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.004146512418987492,1.2176003421934627,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0864271766077748,0.27342571046638053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2618208997488454,-0.03161532439929233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6392954991394509,0.011961966295803867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.07632253363722197,-0.2495017778747728,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
